category;income;savings;debt;benefits;investments;kids;fiscal_partner;consumption_reduced;consumption_standard
2.0;21193.64;11380.47;26235.24;24001.3;5739.94;5.0;0.0;12417.77;4387.9349999999995
3.0;41127.74;72022.77;5626.78;0.0;60547.04;2.0;0.0;12757.88;13983.43
4.0;574846.9;389033.98;0.0;0.0;376702.99;5.0;0.0;53113.52;114969.38
2.0;23346.72;16779.35;12826.12;5486.48;29312.04;2.0;1.0;9902.81;9572.16
3.0;42422.87;73833.66;12750.72;0.0;85937.41;1.0;1.0;10818.06;12302.63
2.0;30708.0;42243.13;12875.26;21520.4;17552.94;1.0;1.0;10527.44;11669.04
2.0;20259.02;37866.6;7147.29;14576.08;30174.34;3.0;1.0;9862.16;8913.97
2.0;29757.54;19520.95;22662.1;12817.38;31701.26;2.0;1.0;11249.08;12200.59
1.0;5222.84;5278.55;26420.86;31713.11;13580.72;0.0;0.0;2611.42;2089.14
2.0;23197.66;25505.96;18324.65;8363.35;31735.11;4.0;1.0;11263.37;10902.9
3.0;43422.09;44192.55;9149.36;0.0;56586.99;4.0;0.0;14815.98;16500.39
2.0;29440.71;29768.71;26277.88;18134.03;16404.79;3.0;1.0;12065.77;12953.91
1.0;6029.52;4042.41;8857.43;34106.53;14663.52;2.0;0.0;3014.76;2773.58
2.0;25344.7;42267.38;24652.8;11541.07;20729.03;4.0;1.0;11843.07;11912.01
4.0;688152.88;47348.76;0.0;0.0;434316.94;1.0;0.0;47848.41;110104.46
1.0;5827.36;4596.54;9445.48;25748.09;16354.36;2.0;1.0;2913.68;2389.22
3.0;41400.81;56013.01;9985.12;0.0;74326.73;4.0;1.0;13210.12;14490.28
2.0;28742.2;29880.62;24848.99;21346.73;26905.65;4.0;1.0;12760.39;13508.83
2.0;20771.21;31688.26;37902.67;21499.82;26397.11;1.0;1.0;8738.82;7893.06
3.0;38813.29;49686.18;5289.91;0.0;109867.13;1.0;0.0;11657.59;12420.25
3.0;38851.29;39791.72;2823.38;0.0;112087.83;4.0;0.0;13993.23;14763.49
4.0;679094.35;475997.72;0.0;0.0;339540.77;3.0;1.0;33768.3;108655.1
3.0;40469.98;54476.15;9647.56;0.0;107283.04;2.0;1.0;11451.7;12545.69
2.0;21647.78;26191.77;26010.45;12773.22;27020.21;3.0;0.0;11277.86;5184.959999999999
1.0;5108.09;3187.65;10022.15;37630.4;12932.74;2.0;1.0;2554.04;2094.32
1.0;3612.42;4278.28;21119.3;21713.53;18395.74;4.0;1.0;1806.21;1697.84
2.0;28290.81;23794.24;29695.94;22742.51;30398.2;3.0;0.0;13204.33;13862.5
3.0;40629.83;75135.41;5471.19;0.0;68731.36;2.0;0.0;12688.18;13814.14
1.0;9463.55;5417.15;9683.53;28216.45;9956.19;0.0;0.0;7839.06;812.2449999999994
2.0;27205.64;24529.93;31412.09;13362.82;19481.15;2.0;1.0;10713.18;11154.31
2.0;27389.67;34245.65;24225.52;17379.05;30109.81;0.0;0.0;10477.93;10955.87
3.0;37968.94;44545.53;13975.89;0.0;78027.75;2.0;0.0;12315.65;12909.44
2.0;26760.72;29717.7;24783.22;18108.15;31897.16;0.0;1.0;9014.11;9366.25
2.0;22471.73;25383.93;21007.4;22334.97;26818.83;0.0;0.0;9494.35;8988.69
1.0;7987.87;3503.38;15811.07;27639.91;16801.72;5.0;0.0;3993.94;1996.965
2.0;23130.66;21540.68;20722.12;13705.02;21340.98;0.0;1.0;8469.6;8095.73
2.0;27263.99;23447.48;30368.0;9702.89;17242.34;1.0;1.0;9907.52;10360.32
3.0;40896.45;63645.23;11820.0;0.0;88188.68;0.0;1.0;9862.75;11042.04
4.0;408494.52;629921.37;0.0;0.0;201823.45;4.0;0.0;38594.62;77613.96
2.0;29758.2;9308.69;35616.91;18843.99;36780.27;5.0;1.0;13927.46;14879.1
2.0;22986.06;23140.56;14831.3;9525.91;32799.06;3.0;1.0;10516.65;10113.87
2.0;26463.92;25780.39;17864.96;13506.28;28419.62;3.0;1.0;11351.34;11644.12
2.0;21423.57;17061.01;31120.95;7754.44;19677.69;1.0;0.0;9927.42;9212.14
2.0;29515.86;35055.29;23030.42;19573.1;20379.5;3.0;1.0;12083.81;12986.98
2.0;22687.14;40643.53;26413.8;8732.46;14714.01;1.0;1.0;9083.69;8621.11
2.0;28120.64;18763.71;20877.75;24299.81;22754.48;3.0;0.0;13154.99;13779.11
3.0;40996.62;38192.15;13731.34;0.0;116974.47;3.0;1.0;12329.56;13528.88
3.0;39281.2;48405.84;8914.24;0.0;111371.01;4.0;0.0;14070.62;14926.86
3.0;42746.54;66080.07;4925.41;0.0;82665.08;4.0;0.0;14694.38;16243.69
4.0;298027.69;400270.34;0.0;0.0;223799.99;0.0;1.0;15960.55;38743.6
3.0;41471.15;42691.23;10973.61;0.0;93900.47;5.0;1.0;14050.1;15344.33
2.0;33205.96;19960.62;25022.74;15221.15;42973.88;3.0;0.0;14629.73;16270.92
2.0;27007.22;25084.7;21440.38;4639.15;21448.02;1.0;0.0;11211.66;11613.1
3.0;42386.8;82226.18;8657.8;0.0;40784.08;5.0;1.0;14205.76;15683.12
2.0;23763.97;34816.56;30544.5;18283.19;24735.52;5.0;1.0;12129.19;5817.39
2.0;22487.35;34992.39;25565.68;13333.13;19978.51;1.0;0.0;10172.09;9669.56
3.0;38967.05;53217.95;11418.06;0.0;42234.19;1.0;1.0;10507.03;11300.44
2.0;28848.35;19065.62;23128.83;17898.45;25738.47;0.0;0.0;10769.67;11539.34
1.0;7823.08;4867.74;10493.85;27278.85;12824.74;0.0;1.0;6564.62;629.23
1.0;5099.9;4980.2;16833.06;31699.63;12912.75;5.0;1.0;2549.95;2549.95
1.0;6576.56;7621.73;19333.89;26576.9;21023.08;0.0;1.0;6315.31;130.625
2.0;22430.3;24865.38;23100.68;14447.57;28712.07;1.0;1.0;9037.45;8523.51
2.0;27016.99;25866.52;22845.61;11907.36;24608.55;3.0;1.0;11484.08;11887.48
1.0;6125.43;3517.34;13832.04;23225.24;11833.0;1.0;0.0;3062.72;2633.93
4.0;395512.73;946160.06;0.0;0.0;300014.88;0.0;0.0;29775.64;59326.91
2.0;23958.22;17338.21;34327.84;20587.33;19475.22;0.0;0.0;9791.64;9583.29
2.0;22548.54;22696.78;15516.72;18731.94;19070.92;4.0;1.0;11088.11;10597.81
3.0;39184.69;44938.81;13089.47;0.0;60613.3;0.0;0.0;10918.47;11755.41
2.0;26142.94;28843.02;16212.27;15715.04;31066.3;4.0;1.0;12058.59;12287.18
3.0;40006.02;38654.83;9677.61;0.0;80168.58;1.0;1.0;10600.54;11601.75
2.0;20230.31;11864.48;36898.23;19777.37;18424.2;3.0;0.0;10866.79;4681.76
3.0;40494.71;41506.57;9813.35;0.0;75139.41;5.0;0.0;15098.94;16197.88
4.0;802725.63;248989.17;0.0;0.0;301057.65;4.0;1.0;42109.03;136463.36
2.0;32501.22;30668.31;20464.32;22028.02;25431.84;5.0;1.0;14750.37;16250.61
2.0;29678.11;35205.98;21143.56;23656.61;16620.27;3.0;1.0;12122.75;13058.37
2.0;19967.32;21664.74;27031.04;9976.0;20315.99;0.0;1.0;7995.1;6988.56
4.0;528597.59;572020.98;0.0;0.0;286438.66;2.0;1.0;25857.93;79289.64
2.0;24330.0;19879.17;28354.6;7080.21;26612.43;2.0;1.0;10109.3;9975.3
3.0;41764.71;43514.05;11677.71;0.0;75287.89;1.0;0.0;12011.77;13364.71
2.0;24443.47;25684.17;29467.85;14278.6;27257.05;0.0;1.0;8666.52;8555.21
2.0;23560.06;21607.06;12475.7;23661.64;25019.85;5.0;1.0;12068.02;5746.02
1.0;3806.77;5279.69;12808.24;28285.28;12498.33;0.0;0.0;1903.38;1522.71
2.0;27837.16;20291.34;26980.82;9096.63;24826.73;4.0;0.0;13907.89;6964.635
3.0;38841.39;72879.01;8333.96;0.0;42373.74;0.0;0.0;10884.14;11652.42
2.0;18851.18;20391.56;29211.14;19150.53;19786.08;1.0;0.0;9335.77;8106.01
3.0;40380.47;47615.87;9950.04;0.0;70971.14;3.0;0.0;13460.88;14536.97
2.0;28127.2;25305.21;22380.31;11568.46;22807.52;0.0;1.0;9219.08;9844.52
2.0;27524.59;32111.76;21323.6;6804.16;26264.89;3.0;1.0;11605.9;12110.82
2.0;24598.13;27791.8;31123.22;17444.08;16053.12;2.0;1.0;10165.61;10085.23
2.0;30454.57;18544.05;16249.01;23806.28;38440.63;0.0;1.0;9568.19;10659.1
2.0;27309.99;21403.95;24575.76;16473.01;25461.13;5.0;0.0;14558.5;6375.745000000001
2.0;26356.24;31735.73;23557.75;15659.46;36950.21;0.0;1.0;8953.44;9224.68
2.0;30592.13;31943.87;15085.24;11076.44;30966.18;2.0;1.0;11424.35;12542.77
4.0;341007.7;345610.89;0.0;0.0;286270.53;4.0;1.0;23640.31;57971.31
2.0;24307.29;17842.38;35511.98;10361.14;21509.42;4.0;0.0;12778.33;5764.4800000000005
2.0;21548.75;16670.94;31553.14;6490.16;27636.99;3.0;0.0;11249.14;5149.805
3.0;38668.09;30968.96;10377.81;0.0;59105.45;4.0;1.0;12800.21;13533.83
2.0;22504.69;31195.73;27595.34;14522.8;32232.32;1.0;0.0;10176.08;9677.02
4.0;323429.63;573101.42;0.0;0.0;446840.65;5.0;0.0;34257.22;64685.93
3.0;41464.67;55375.86;10105.55;0.0;75860.49;4.0;0.0;14463.64;15756.57
3.0;41967.49;42736.98;16150.77;0.0;90007.98;3.0;1.0;12455.77;13849.27
2.0;30381.2;29370.27;21163.35;22462.4;35919.83;1.0;0.0;11987.68;13063.92
3.0;39023.81;54766.58;11050.05;0.0;34750.94;2.0;1.0;11292.62;12097.38
2.0;22583.76;23660.73;23982.84;16057.68;29971.84;3.0;0.0;11549.29;5517.234999999999
2.0;27014.04;23619.09;21315.02;24856.35;34295.81;3.0;0.0;12834.07;13236.88
2.0;25218.67;28366.98;11499.09;11144.88;22149.04;1.0;0.0;10800.29;10844.03
3.0;39678.79;76861.47;10041.42;0.0;78437.85;2.0;0.0;12555.03;13490.79
3.0;40518.58;57859.08;12374.5;0.0;80488.53;0.0;0.0;11051.86;12155.57
1.0;9617.46;6600.07;18792.91;20130.44;14147.69;5.0;1.0;8846.98;385.2399999999998
2.0;20336.64;28564.0;15027.09;17607.3;21096.09;4.0;0.0;11507.72;4414.46
1.0;7197.64;4918.64;11967.81;20458.64;5211.08;1.0;1.0;6727.43;235.10500000000002
3.0;39764.6;45278.82;11534.58;0.0;127140.93;3.0;0.0;13362.34;14315.26
2.0;26890.32;36639.77;32840.37;17324.61;23825.54;3.0;0.0;12798.19;13176.26
3.0;39160.49;86535.22;8541.01;0.0;96237.16;1.0;0.0;11699.26;12531.36
2.0;18731.75;28228.3;36740.41;13207.84;21149.26;0.0;1.0;7809.76;6556.11
3.0;35820.48;37705.1;11704.94;0.0;91921.9;5.0;1.0;13089.48;13253.58
1.0;6578.76;5689.79;24272.01;30914.04;17336.56;3.0;0.0;3289.38;3223.59
1.0;10303.17;5677.99;6880.35;30210.31;6931.37;0.0;1.0;7060.63;1621.27
2.0;25058.44;15478.09;8516.41;20376.63;22645.93;2.0;1.0;10262.27;10273.96
2.0;22152.11;41159.17;9837.08;11413.69;11891.08;3.0;0.0;11424.11;5364.0
2.0;28924.67;39265.9;19698.98;13565.73;24999.43;3.0;1.0;11941.92;12726.85
2.0;30522.85;26004.64;30109.75;14835.04;5100.61;5.0;1.0;14156.86;15261.42
3.0;42019.15;50359.88;7805.38;0.0;99015.43;3.0;0.0;13723.06;15126.89
3.0;38970.18;74311.22;9016.04;0.0;81675.1;3.0;0.0;13235.23;14029.26
2.0;25889.43;30239.05;25855.19;14781.7;25855.86;2.0;0.0;11731.25;11909.14
1.0;6176.59;6072.29;16294.35;8623.8;17957.47;0.0;0.0;3088.3;2470.64
2.0;25529.46;21221.02;31217.83;17593.76;29434.86;4.0;0.0;13169.43;6180.014999999999
3.0;38902.77;63468.31;11897.73;0.0;54692.62;3.0;0.0;13224.44;14005.0
2.0;33439.7;29048.34;28589.59;17230.36;21359.27;3.0;0.0;14697.51;16385.45
1.0;11477.38;7164.42;24196.61;28678.43;19314.84;1.0;1.0;7754.57;1861.4049999999997
2.0;22341.33;29678.01;24509.5;10589.5;15580.47;2.0;0.0;10808.75;10277.01
2.0;28191.83;20370.72;21601.27;14636.71;21399.13;2.0;1.0;10920.28;11558.65
2.0;28296.77;35520.88;35975.23;3622.97;46493.96;3.0;0.0;13206.06;13865.42
2.0;28804.97;22144.1;25474.18;11913.3;28979.53;5.0;0.0;15081.74;6861.615000000001
3.0;38736.03;57851.66;9122.5;0.0;98092.89;3.0;1.0;12035.68;12782.89
1.0;7205.11;4196.92;11085.91;28089.73;20893.07;0.0;1.0;6441.02;382.0449999999996
3.0;39328.86;58424.03;12909.38;0.0;65521.71;3.0;0.0;13292.62;14158.39
2.0;24620.57;27327.15;18088.38;13339.0;25321.49;3.0;1.0;10908.94;10833.05
2.0;29640.32;14788.12;26603.72;17440.6;30289.0;5.0;1.0;13892.1;14820.16
2.0;23967.11;21001.08;31637.3;7245.52;17194.3;2.0;0.0;11231.45;11024.87
2.0;23601.57;33794.0;28402.54;22941.09;32348.06;5.0;1.0;12080.47;5760.55
2.0;24963.1;30816.84;35589.38;15904.46;31519.76;4.0;0.0;12988.19;5987.454999999999
2.0;19803.9;14850.68;23690.3;16670.47;29089.05;3.0;1.0;9752.94;8713.72
3.0;38381.28;36260.79;10515.44;0.0;70814.24;1.0;1.0;10454.32;11130.57
2.0;31782.43;27056.66;23866.79;14763.74;40300.24;4.0;1.0;13581.26;14937.74
2.0;23523.44;320.26;26898.83;15994.83;18804.51;1.0;0.0;10410.39;10115.08
1.0;5859.95;4181.43;17876.56;28053.79;15592.91;4.0;0.0;2929.98;1464.985
3.0;39298.6;39455.09;5362.13;0.0;96468.28;4.0;0.0;14073.75;14933.47
2.0;22158.87;18078.86;35968.4;5374.92;34170.52;1.0;1.0;8988.6;8420.37
2.0;21783.07;28630.49;31354.08;8435.26;18605.34;3.0;0.0;11317.09;5232.99
2.0;21488.53;29335.09;19413.41;11919.9;22137.39;4.0;0.0;11876.33;4806.099999999999
2.0;24187.67;20414.52;34246.65;16144.78;22133.3;4.0;1.0;11530.67;11368.2
3.0;35333.58;52127.9;13913.02;0.0;89253.68;0.0;0.0;10533.36;10600.07
2.0;21335.82;15572.18;18846.35;13745.31;35501.09;4.0;1.0;10760.67;10027.84
3.0;40338.11;58016.01;12224.95;0.0;81087.14;5.0;1.0;13857.48;14925.1
2.0;25666.84;33502.76;26790.97;10689.28;28970.79;1.0;0.0;10903.37;11036.74
2.0;28258.35;25910.19;25588.08;9244.9;24505.86;3.0;1.0;11782.0;12433.67
3.0;38385.82;65012.97;9970.51;0.0;49881.49;5.0;1.0;13525.59;14202.75
2.0;23483.53;12401.92;12640.67;15618.17;13406.14;1.0;1.0;9227.04;8923.74
1.0;2346.6;6791.27;15319.89;29072.55;11978.95;5.0;1.0;1173.3;1173.3
2.0;21689.17;21804.84;29921.63;7361.78;27362.17;2.0;0.0;10639.18;9977.02
4.0;583155.4;299460.64;0.0;0.0;471092.95;3.0;1.0;30410.44;93304.86
3.0;38443.09;65221.06;9085.31;0.0;97407.02;3.0;0.0;13150.89;13839.51
2.0;26365.68;16553.99;22220.45;7607.61;21503.57;5.0;1.0;12909.7;13182.84
4.0;571193.73;382975.21;0.0;0.0;234165.71;1.0;1.0;24279.84;79967.12
2.0;22399.99;29979.42;23154.22;24428.96;21144.4;0.0;1.0;8360.0;7840.0
2.0;28370.69;22677.32;22269.29;18458.4;15232.05;3.0;1.0;11808.97;12483.1
2.0;23853.35;32327.53;22362.5;22018.79;26928.44;1.0;0.0;10486.27;10256.94
4.0;480616.59;356052.03;0.0;0.0;431048.03;5.0;0.0;46046.24;96123.32
2.0;26247.31;22493.4;29250.93;11363.13;19268.04;0.0;0.0;10249.46;10498.92
3.0;37970.51;41149.41;15410.72;0.0;95544.49;0.0;1.0;9657.94;10252.04
3.0;43060.28;62051.79;1430.31;0.0;82225.4;1.0;0.0;12167.23;13779.29
2.0;22281.44;8442.99;14387.27;20739.97;19738.44;5.0;0.0;12798.5;4741.469999999999
3.0;40038.86;43361.21;10303.88;0.0;23782.31;3.0;0.0;13406.22;14413.99
2.0;30994.36;35154.31;25408.77;14570.98;25123.06;1.0;1.0;10578.98;11777.86
2.0;23529.95;23955.56;22233.18;8856.44;30083.8;2.0;1.0;9941.29;9647.28
2.0;14953.01;27953.05;21163.51;21060.1;31615.35;4.0;1.0;9037.31;2957.8500000000004
2.0;29905.86;29977.8;31832.38;12721.46;24651.63;1.0;1.0;10383.05;11364.23
2.0;28910.92;15345.51;25145.86;11251.61;17146.97;4.0;0.0;14251.49;7329.714999999999
3.0;42162.8;26192.15;8558.36;0.0;90519.36;2.0;0.0;12902.79;14335.35
3.0;38188.96;42923.6;11993.08;0.0;87808.04;0.0;1.0;9673.23;10311.02
1.0;8867.52;6117.29;18012.81;29236.22;11448.27;0.0;1.0;6773.5;1047.0100000000002
3.0;39186.89;25042.33;7978.62;0.0;43225.95;2.0;0.0;12486.16;13323.54
2.0;26430.92;32503.13;8941.59;18125.56;25289.79;0.0;1.0;8964.64;9250.82
2.0;27250.37;15244.01;15106.29;15571.72;28290.52;3.0;1.0;11540.09;11990.16
2.0;26891.59;10642.22;25339.39;15728.01;35662.28;0.0;1.0;9033.74;9412.06
3.0;38584.94;34348.46;8575.41;0.0;73810.58;0.0;1.0;9700.95;10417.93
3.0;40657.28;42343.87;8968.7;0.0;112596.72;0.0;0.0;11065.73;12197.18
2.0;28779.74;15056.01;16015.53;21157.76;28793.12;5.0;1.0;13633.92;14389.87
2.0;26376.26;24922.11;12928.46;16252.05;28685.44;3.0;1.0;11330.3;11605.55
2.0;24839.18;24413.58;26938.81;26830.8;24587.08;3.0;0.0;12203.36;12171.2
2.0;27899.21;17383.55;17626.01;15618.16;41590.59;0.0;0.0;10579.84;11159.68
2.0;29272.24;17692.4;36968.97;13953.48;26673.94;5.0;1.0;13781.67;14636.12
3.0;41547.99;59281.59;10834.45;0.0;59558.86;2.0;0.0;12816.72;14126.32
2.0;23327.3;31600.08;25460.31;12603.6;34360.1;1.0;1.0;9198.91;8864.37
2.0;26232.76;44294.69;29762.0;27479.92;27434.64;2.0;0.0;11820.52;12067.07
2.0;23699.12;34420.92;26669.1;15813.48;39901.15;1.0;0.0;10450.8;10190.62
3.0;39620.56;65213.98;9040.66;0.0;106402.24;0.0;1.0;9773.44;10697.55
2.0;25146.04;42677.47;15552.95;14847.06;31172.0;1.0;1.0;9526.29;9555.5
2.0;26877.22;24625.64;27442.97;23790.76;24930.1;5.0;1.0;13063.17;13438.61
2.0;20608.55;30862.93;36172.03;3684.59;22510.56;4.0;1.0;10564.31;9686.02
3.0;36927.6;60831.54;7946.2;0.0;59008.71;2.0;1.0;11062.04;11447.56
2.0;22226.82;16986.1;26250.11;12099.88;21098.0;3.0;1.0;10334.44;9779.8
3.0;40459.22;42431.51;13136.97;0.0;67616.07;0.0;1.0;9832.15;10923.99
2.0;27980.5;18526.95;25298.16;11606.82;20415.29;3.0;1.0;11715.32;12311.42
2.0;21589.44;33367.35;10175.1;18114.17;20590.67;4.0;0.0;11908.62;4840.409999999999
2.0;18260.91;36462.16;17302.32;20527.35;37530.13;4.0;1.0;9930.45;4165.23
2.0;22254.91;17346.91;35452.54;20421.6;29285.81;5.0;0.0;12789.22;4732.845
2.0;23728.91;11394.25;16879.89;10406.56;19099.56;3.0;1.0;10694.94;10440.72
3.0;40806.16;58733.99;6928.2;0.0;73712.6;1.0;1.0;10672.55;11833.79
3.0;44639.4;42351.66;5909.91;0.0;84225.36;5.0;0.0;15927.88;17855.76
2.0;22429.65;32249.88;25001.41;8103.12;28256.53;4.0;0.0;12177.49;5126.080000000001
1.0;5193.91;5778.82;20408.28;20168.95;8007.71;3.0;0.0;2596.96;2545.02
1.0;8024.16;6300.68;23052.5;36101.21;19266.38;4.0;0.0;4012.08;2006.04
2.0;28918.36;29695.31;49322.88;10033.07;27157.99;5.0;0.0;15121.43;6898.465
3.0;43055.16;46793.37;11745.1;0.0;75044.22;5.0;0.0;15611.03;17222.06
2.0;29513.57;15323.65;27458.22;9179.32;38563.96;0.0;1.0;9427.04;10329.75
2.0;27100.64;40362.41;23742.93;5671.63;27577.99;4.0;0.0;13672.2;6714.219999999999
3.0;39527.7;24151.17;9362.82;0.0;32626.8;4.0;0.0;14114.99;15020.53
2.0;26629.13;30124.1;19275.06;11703.95;31122.75;0.0;0.0;10325.83;10651.65
1.0;6571.21;4617.06;11631.37;23706.38;8207.41;1.0;1.0;3285.6;2497.06
2.0;22969.31;24193.82;13639.5;12243.63;22469.12;4.0;0.0;12350.18;5309.5650000000005
2.0;26194.06;40245.48;27023.56;17009.37;10233.52;1.0;1.0;9714.93;9953.74
2.0;21527.22;25971.41;32823.2;13214.73;31976.24;5.0;0.0;12534.53;4496.345
2.0;25426.44;20498.38;36583.92;18333.88;24142.28;1.0;1.0;9576.76;9662.05
2.0;26980.67;17201.35;34407.07;21957.72;28362.06;4.0;1.0;12284.78;12680.91
2.0;29967.56;30627.09;14972.75;19064.46;12558.96;0.0;1.0;9495.13;10488.65
3.0;43509.06;40058.52;9249.7;0.0;87691.03;1.0;0.0;12221.09;13922.9
3.0;40691.55;47707.71;9539.74;0.0;112399.64;4.0;0.0;14324.48;15462.79
2.0;21514.32;37637.53;16710.57;14120.41;21849.89;0.0;0.0;9302.86;8605.73
2.0;25550.64;39379.39;27577.02;16660.31;42779.16;1.0;1.0;9599.12;9709.24
1.0;6888.22;5356.11;11412.39;3584.09;14743.4;2.0;1.0;3444.11;2824.17
3.0;40529.86;81246.85;10303.75;0.0;91746.2;0.0;1.0;9837.09;10943.06
2.0;23281.31;19735.3;40099.74;11274.55;20724.84;4.0;1.0;11285.95;10942.22
2.0;26357.7;18831.6;18735.61;13374.27;7514.34;4.0;0.0;13434.46;6461.620000000001
3.0;41146.92;78448.27;9122.57;0.0;114120.32;0.0;1.0;9880.28;11109.67
2.0;27445.12;22784.95;32424.47;7582.23;30348.29;1.0;1.0;9940.12;10429.15
2.0;25692.27;14814.66;5532.41;15345.82;17508.48;4.0;0.0;13221.53;6235.37
3.0;40223.14;47622.24;11161.91;0.0;95297.34;5.0;1.0;13837.93;14882.56
2.0;20367.67;25975.34;26333.55;11777.5;25547.15;5.0;1.0;11110.3;4628.6849999999995
2.0;23467.23;28268.73;30698.24;17956.64;25173.13;0.0;1.0;8520.08;8213.53
3.0;38070.13;67641.67;8124.47;0.0;78248.03;4.0;1.0;12710.52;13324.55
3.0;43214.4;25946.86;12831.94;0.0;79775.46;5.0;1.0;14346.45;15989.33
2.0;22503.42;11128.8;28833.18;14632.02;28520.53;3.0;0.0;11525.99;5488.714999999999
2.0;22116.35;20957.3;27840.18;19498.34;17591.07;5.0;0.0;12740.72;4687.815
4.0;404553.03;323686.26;0.0;0.0;286002.24;3.0;0.0;36295.95;72819.55
3.0;39548.29;66695.67;6298.41;0.0;77026.55;3.0;0.0;13327.73;14237.38
3.0;39797.92;56570.2;8469.81;0.0;57005.92;2.0;0.0;12571.71;13531.29
2.0;16995.08;27412.85;27992.96;16001.38;24345.26;3.0;1.0;9078.82;7477.84
2.0;27561.3;19837.42;33413.11;20418.55;22476.24;2.0;0.0;12165.94;12678.2
2.0;22046.21;33602.04;29724.55;13767.26;27701.9;3.0;0.0;11393.4;5326.405
4.0;640871.95;600842.42;0.0;0.0;369835.68;0.0;0.0;42043.6;96130.79
2.0;28596.65;32119.73;17780.24;18544.31;23097.69;1.0;1.0;10147.4;10866.73
2.0;19522.42;17337.03;29732.28;5226.99;29153.41;2.0;0.0;10075.83;8980.31
2.0;24757.54;12032.62;20986.99;22428.66;33081.19;1.0;0.0;10694.23;10645.74
2.0;29276.54;28634.03;20470.98;15592.79;22000.42;0.0;1.0;9391.48;10246.79
2.0;20666.37;3973.56;31146.55;19150.57;27964.2;5.0;1.0;11199.91;4733.23
3.0;38241.32;86094.89;12905.28;0.0;77598.28;4.0;1.0;12736.2;13384.46
2.0;19116.51;10456.23;15389.21;16324.01;31683.13;4.0;0.0;11117.28;3999.614999999999
2.0;20740.82;9522.11;32675.21;9884.68;27010.68;4.0;0.0;11637.06;4551.88
2.0;23811.5;24568.36;33954.8;17292.01;29128.63;0.0;1.0;8571.72;8334.03
2.0;19861.11;3904.93;20437.08;14888.4;24369.81;1.0;1.0;8575.0;7547.22
2.0;24443.4;27504.82;26482.36;7311.94;35258.59;3.0;0.0;12088.59;11977.27
2.0;25894.96;19685.62;19423.35;19040.49;12279.52;1.0;0.0;10955.84;11134.83
3.0;43454.81;81492.91;10589.46;0.0;83236.32;0.0;1.0;10041.84;11732.8
2.0;23037.25;47284.23;32312.97;11132.6;38497.75;0.0;1.0;8455.59;8063.04
2.0;26840.15;34618.07;16237.45;11739.13;24493.21;2.0;1.0;10636.43;11004.46
1.0;6180.85;4805.71;8862.47;29060.81;22668.41;0.0;0.0;3090.42;2472.34
3.0;39503.69;38027.03;15312.89;0.0;102351.72;4.0;0.0;14110.66;15011.4
3.0;41321.01;40940.2;7078.03;0.0;88294.38;2.0;1.0;11545.31;12809.51
3.0;40548.67;71016.01;9924.64;0.0;105022.68;5.0;1.0;13893.27;15003.01
2.0;25616.85;39397.59;29665.21;19388.42;29669.58;3.0;0.0;12428.89;12552.26
2.0;22947.75;14349.94;20202.79;13085.0;34689.34;0.0;1.0;8442.16;8031.71
2.0;23299.44;31351.34;33645.24;17457.79;32990.1;0.0;1.0;8494.92;8154.8
2.0;23503.57;23268.2;33844.04;17593.61;34232.65;0.0;1.0;8525.54;8226.25
2.0;25719.87;27056.29;30201.94;13930.31;20186.49;3.0;0.0;12458.76;12602.74
1.0;5732.21;5021.31;8487.28;33646.14;15312.09;2.0;1.0;2866.1;2350.21
2.0;26151.18;27323.73;30998.04;22505.17;36331.13;3.0;1.0;11276.28;11506.52
3.0;39258.28;47797.96;12905.23;0.0;77521.98;2.0;0.0;12496.16;13347.82
3.0;38866.85;39575.94;8702.26;0.0;70467.45;4.0;0.0;13996.03;14769.4
2.0;20377.34;22216.33;23663.98;17871.33;38362.18;4.0;0.0;11520.75;4428.295
2.0;23624.81;24458.23;35877.38;17264.34;29740.96;0.0;0.0;9724.96;9449.92
3.0;41323.62;86047.21;14506.27;0.0;42049.62;2.0;0.0;12785.31;14050.03
1.0;7621.01;7363.47;17797.47;20674.64;7320.45;5.0;0.0;3810.5;1905.255
1.0;5526.09;5272.44;16930.27;15924.15;15096.13;1.0;0.0;2763.04;2376.22
2.0;22282.24;24033.05;40803.01;13951.99;33219.32;5.0;0.0;12798.78;4741.7300000000005
2.0;25090.93;26753.91;24784.41;18021.16;25961.39;1.0;1.0;9516.37;9534.55
4.0;576468.4;562980.71;0.0;0.0;335638.68;3.0;1.0;30176.39;92234.94
4.0;525247.59;762673.14;0.0;0.0;298065.96;5.0;1.0;33636.14;94544.57
2.0;33786.63;17333.13;44934.7;18057.24;15656.38;5.0;0.0;16825.32;8480.654999999999
1.0;187.49;6176.16;18383.63;30433.19;21409.38;0.0;1.0;93.74;65.62
3.0;38422.47;52538.99;7991.82;0.0;91228.66;0.0;1.0;9689.57;10374.07
2.0;26326.06;34067.93;27189.48;13100.59;29099.09;5.0;1.0;12897.82;13163.03
2.0;28290.07;45913.29;11857.2;17925.15;28390.49;3.0;1.0;11789.62;12447.63
3.0;39809.95;75280.92;7736.1;0.0;122187.69;3.0;0.0;13369.59;14331.58
3.0;42916.03;55373.82;8227.51;0.0;84778.77;4.0;1.0;13437.4;15020.61
2.0;20237.64;26749.39;23780.16;20606.08;29303.12;3.0;0.0;10868.92;4684.36
